,date,category,item_code,price,amount
5427,2019-06-01,stuff,200767,59000,49543000
5428,2019-06-01,underwear,202057,119900,82820000
5429,2019-06-02,beauty,200200,39800,113916000
5430,2019-06-02,bedding,200372,69900,82480000
5431,2019-06-02,bedding,200373,59900,80240000
5432,2019-06-02,bedding,200374,49900,58648000
5433,2019-06-02,cloth,200342,79900,96226000
5434,2019-06-02,cloth,200353,69900,62609000
5435,2019-06-02,cloth,202379,54900,128961000
5436,2019-06-02,cloth,202390,69900,115711000
5437,2019-06-02,food,200589,38900,175604000
5438,2019-06-02,food,201479,49900,232740000
5439,2019-06-02,food,202510,59900,51407000
5440,2019-06-02,furniture,200731,648000,76525000
5441,2019-06-02,furniture,200732,598000,43788000
5442,2019-06-02,furniture,200733,548000,58553000
5443,2019-06-02,home_appliance,200434,1430000,19305000
5444,2019-06-02,home_appliance,200443,1930000,47668000
5445,2019-06-02,home_appliance,200452,2790000,6293000
5446,2019-06-02,home_appliance,200456,3090000,6966000
5447,2019-06-02,home_appliance,200501,1300000,32037000
5448,2019-06-02,home_appliance,200510,1700000,45691000
5449,2019-06-02,home_appliance,200519,2500000,28131000
5450,2019-06-02,home_appliance,200524,2800000,31499000
5451,2019-06-02,home_appliance,201708,1999000,13383000
5452,2019-06-02,home_appliance,201709,2399000,26812000
5453,2019-06-02,home_appliance,201760,1909000,4293000
5454,2019-06-02,home_appliance,201761,2309000,15511000
5455,2019-06-02,kitchen,200236,60900,159749000
5456,2019-06-02,kitchen,201453,49800,140380000
5457,2019-06-02,stuff,200624,138000,37662000
5458,2019-06-02,stuff,200634,148000,27242000
5459,2019-06-02,stuff,200636,238000,42686000
5460,2019-06-02,stuff,200640,138000,26917000
5461,2019-06-02,stuff,200766,159000,40456000
5462,2019-06-02,stuff,200769,149000,97874000
5463,2019-06-02,underwear,200215,99900,148099000
5464,2019-06-02,underwear,201915,69000,23403000
5465,2019-06-02,underwear,201918,69000,7366000
5466,2019-06-02,underwear,201935,89900,67759000
5467,2019-06-03,bedding,200372,69900,45247000
5468,2019-06-03,bedding,200373,59900,45095000
5469,2019-06-03,bedding,200374,49900,32008000
5470,2019-06-03,cloth,202090,49000,105371000
5471,2019-06-03,daily_supplies,201944,49900,63169000
5472,2019-06-03,food,200589,38900,107092000
5473,2019-06-03,food,201964,49900,126139000
5474,2019-06-03,food,202484,32900,32332000
5475,2019-06-03,furniture,201531,1199000,4876000
5476,2019-06-03,furniture,201532,1899000,26641000
5477,2019-06-03,furniture,201533,2299000,4631000
5478,2019-06-03,furniture,201548,1079100,0
5479,2019-06-03,furniture,201549,1709100,3455000
5480,2019-06-03,furniture,201550,2069100,4173000
5481,2019-06-03,home_appliance,200471,2299000,111276000
5482,2019-06-03,home_appliance,200474,1989000,43355000
5483,2019-06-03,home_appliance,200539,2209000,48183000
5484,2019-06-03,home_appliance,200542,1899000,13797000
5485,2019-06-03,kitchen,200287,69000,12132000
5486,2019-06-03,kitchen,200288,61800,37661000
5487,2019-06-03,kitchen,200868,109800,117231000
5488,2019-06-03,kitchen,201597,188000,9265000
5489,2019-06-03,kitchen,201600,178000,14728000
5490,2019-06-03,kitchen,202250,179000,91009000
5491,2019-06-03,kitchen,202255,171000,73742000
5492,2019-06-03,stuff,200624,138000,27190000
5493,2019-06-03,stuff,200634,148000,24771000
5494,2019-06-03,stuff,200636,238000,26876000
5495,2019-06-03,stuff,200640,138000,20893000
5496,2019-06-03,stuff,202205,59000,67323000
5497,2019-06-03,stuff,202287,39800,38387000
5498,2019-06-03,stuff,202290,39800,31844000
5499,2019-06-03,underwear,200215,99900,113276000
5500,2019-06-03,underwear,200990,139000,120319000
5501,2019-06-03,underwear,201090,49900,78137000
5502,2019-06-03,underwear,201915,69000,88373000
5503,2019-06-03,underwear,201918,69000,31768000
5504,2019-06-03,underwear,202276,39900,131354000
5505,2019-06-04,bedding,200372,69900,54399000
5506,2019-06-04,bedding,200373,59900,50197000
5507,2019-06-04,bedding,200374,49900,30342000
5508,2019-06-04,cloth,200342,79900,63679000
5509,2019-06-04,cloth,200353,69900,45241000
5510,2019-06-04,cloth,201408,39900,95637000
5511,2019-06-04,cloth,202379,54900,54407000
5512,2019-06-04,daily_supplies,200314,108000,25694000
5513,2019-06-04,daily_supplies,200315,100000,44089000
5514,2019-06-04,daily_supplies,201436,44800,153552000
5515,2019-06-04,food,200014,55900,154123000
5516,2019-06-04,food,201479,49900,169479000
5517,2019-06-04,furniture,200731,648000,40155000
5518,2019-06-04,furniture,200732,598000,45456000
5519,2019-06-04,furniture,200733,548000,52420000
5520,2019-06-04,health,201608,77000,110693000
5521,2019-06-04,kitchen,201376,178000,37799000
5522,2019-06-04,kitchen,201377,158000,14217000
5523,2019-06-04,kitchen,201378,168000,54178000
5524,2019-06-04,kitchen,201379,148000,25915000
5525,2019-06-04,kitchen,202228,219000,27061000
5526,2019-06-04,kitchen,202232,289000,32287000
5527,2019-06-04,kitchen,202234,209000,37516000
5528,2019-06-04,kitchen,202236,279000,40840000
5529,2019-06-04,kitchen,202249,269000,52352000
5530,2019-06-04,kitchen,202254,254000,32361000
5531,2019-06-04,stuff,200618,188000,31701000
5532,2019-06-04,underwear,200658,69900,85792000
5533,2019-06-04,underwear,200909,39900,124587000
5534,2019-06-04,underwear,200990,139000,119295000
5535,2019-06-04,underwear,201857,139000,221630000
5536,2019-06-04,underwear,201891,89000,95041000
5537,2019-06-05,bedding,200675,129000,13200000
5538,2019-06-05,bedding,200676,149000,20895000
5539,2019-06-05,bedding,200677,169000,37628000
5540,2019-06-05,cloth,201321,49900,82989000
5541,2019-06-05,cloth,201420,49000,78245000
5542,2019-06-05,daily_supplies,201437,49800,69248000
5543,2019-06-05,food,200589,38900,117330000
5544,2019-06-05,food,201964,49900,107128000
5545,2019-06-05,food,202510,59900,120965000
5546,2019-06-05,furniture,200686,749000,5894000
5547,2019-06-05,furniture,200690,949000,29501000
5548,2019-06-05,furniture,200694,1249000,7343000
5549,2019-06-05,furniture,200703,699000,9604000
5550,2019-06-05,furniture,200707,899000,40115000
5551,2019-06-05,furniture,200711,1199000,4685000
5552,2019-06-05,home_appliance,200471,2299000,66805000
5553,2019-06-05,home_appliance,200474,1989000,14551000
5554,2019-06-05,home_appliance,200539,2209000,16127000
5555,2019-06-05,home_appliance,200542,1899000,9264000
5556,2019-06-05,kitchen,200279,64800,55872000
5557,2019-06-05,kitchen,200868,109800,128629000
5558,2019-06-05,kitchen,202250,179000,59087000
5559,2019-06-05,kitchen,202255,171000,47235000
5560,2019-06-05,kitchen,202461,278000,41357000
5561,2019-06-05,kitchen,202462,248000,22207000
5562,2019-06-05,kitchen,202474,268000,26963000
5563,2019-06-05,kitchen,202475,238000,16911000
5564,2019-06-05,stuff,201962,39900,89509000
5565,2019-06-05,stuff,202174,79000,45606000
5566,2019-06-05,stuff,202177,99000,40069000
5567,2019-06-05,underwear,200661,89900,72818000
5568,2019-06-05,underwear,201090,49900,86872000
5569,2019-06-05,underwear,201857,139000,121609000
5570,2019-06-05,underwear,202276,39900,38166000
5571,2019-06-06,cloth,200342,79900,79942000
5572,2019-06-06,cloth,200353,69900,52738000
5573,2019-06-06,cloth,200839,59900,126123000
5574,2019-06-06,cloth,200852,59900,38520000
5575,2019-06-06,cloth,202086,49000,61414000
5576,2019-06-06,cloth,202379,54900,145683000
5577,2019-06-06,daily_supplies,200612,440000,3058000
5578,2019-06-06,daily_supplies,200613,490000,5087000
5579,2019-06-06,daily_supplies,200614,400000,2782000
5580,2019-06-06,daily_supplies,200615,450000,27415000
5581,2019-06-06,food,200014,55900,230344000
5582,2019-06-06,food,201479,49900,228502000
5583,2019-06-06,furniture,200731,648000,40167000
5584,2019-06-06,furniture,200732,598000,35391000
5585,2019-06-06,furniture,200733,548000,40131000
5586,2019-06-06,health,200770,99000,68869000
5587,2019-06-06,home_appliance,200164,539000,63587000
5588,2019-06-06,home_appliance,200168,749000,39357000
5589,2019-06-06,home_appliance,200172,509000,68762000
5590,2019-06-06,home_appliance,200176,709000,24873000
5591,2019-06-06,home_appliance,200488,1549000,111599000
5592,2019-06-06,home_appliance,200555,1409000,123787000
5593,2019-06-06,kitchen,200236,60900,133799000
5594,2019-06-06,kitchen,200265,129000,72404000
5595,2019-06-06,kitchen,200269,119000,130341000
5596,2019-06-06,kitchen,201376,178000,36594000
5597,2019-06-06,kitchen,201377,158000,10113000
5598,2019-06-06,kitchen,201378,168000,59870000
5599,2019-06-06,kitchen,201379,148000,32483000
5600,2019-06-06,kitchen,202032,164000,73536000
5601,2019-06-06,kitchen,202035,154000,115539000
5602,2019-06-06,stuff,200089,1580000,20244000
5603,2019-06-06,stuff,200095,1190000,30490000
5604,2019-06-06,stuff,200098,1150000,36627000
5605,2019-06-06,stuff,200104,790000,50241000
5606,2019-06-06,stuff,200112,1090000,13881000
5607,2019-06-06,stuff,202205,59000,129246000
5608,2019-06-06,underwear,200215,99900,195075000
5609,2019-06-06,underwear,200660,59900,114143000
5610,2019-06-06,underwear,201857,139000,234261000
5611,2019-06-07,bedding,200372,69900,54916000
5612,2019-06-07,bedding,200373,59900,49948000
5613,2019-06-07,bedding,200374,49900,26146000
5614,2019-06-07,cloth,201064,49900,59060000
5615,2019-06-07,cloth,201132,59900,94604000
5616,2019-06-07,cloth,201317,39900,57885000
5617,2019-06-07,cloth,202090,49000,83824000
5618,2019-06-07,food,201964,49900,123040000
5619,2019-06-07,furniture,200686,749000,13131000
5620,2019-06-07,furniture,200690,949000,49686000
5621,2019-06-07,furniture,200694,1249000,19468000
5622,2019-06-07,furniture,200703,699000,12311000
5623,2019-06-07,furniture,200707,899000,45329000
5624,2019-06-07,furniture,200711,1199000,18698000
5625,2019-06-07,health,201608,77000,111085000
5626,2019-06-07,home_appliance,200434,1430000,25655000
5627,2019-06-07,home_appliance,200443,1930000,38927000
5628,2019-06-07,home_appliance,200452,2790000,6293000
5629,2019-06-07,home_appliance,200456,3090000,6966000
5630,2019-06-07,home_appliance,200471,2299000,61302000
5631,2019-06-07,home_appliance,200474,1989000,28953000
5632,2019-06-07,home_appliance,200501,1300000,29091000
5633,2019-06-07,home_appliance,200510,1700000,64710000
5634,2019-06-07,home_appliance,200519,2500000,11256000
5635,2019-06-07,home_appliance,200524,2800000,12580000
5636,2019-06-07,home_appliance,200539,2209000,48160000
5637,2019-06-07,home_appliance,200542,1899000,13847000
5638,2019-06-07,kitchen,201452,49800,106370000
5639,2019-06-07,kitchen,202250,179000,85379000
5640,2019-06-07,kitchen,202255,171000,54656000
5641,2019-06-07,stuff,200624,138000,37226000
5642,2019-06-07,stuff,200634,148000,27853000
5643,2019-06-07,stuff,200636,238000,53733000
5644,2019-06-07,stuff,200640,138000,21039000
5645,2019-06-07,stuff,202023,69800,86332000
5646,2019-06-07,stuff,202130,29800,82676000
5647,2019-06-07,stuff,202139,29800,63149000
5648,2019-06-07,underwear,200660,59900,70099000
5649,2019-06-07,underwear,200990,139000,131975000
5650,2019-06-07,underwear,201857,139000,147168000
5651,2019-06-07,underwear,202001,69900,80731000
5652,2019-06-08,beauty,200202,39800,139744000
5653,2019-06-08,cloth,200342,79900,28832000
5654,2019-06-08,cloth,200353,69900,25138000
5655,2019-06-08,cloth,201068,49900,36527000
5656,2019-06-08,cloth,201137,59000,115002000
5657,2019-06-08,cloth,201141,1590000,150970000
5658,2019-06-08,cloth,201318,39900,116131000
5659,2019-06-08,daily_supplies,200870,129000,56864000
5660,2019-06-08,food,200589,38900,152817000
5661,2019-06-08,food,201479,49900,221797000
5662,2019-06-08,food,202011,99000,91134000
5663,2019-06-08,health,200139,59000,131213000
5664,2019-06-08,home_appliance,200162,539000,52223000
5665,2019-06-08,home_appliance,200166,749000,27811000
5666,2019-06-08,home_appliance,200170,509000,59904000
5667,2019-06-08,home_appliance,200174,709000,15345000
5668,2019-06-08,kitchen,200236,60900,155295000
5669,2019-06-08,kitchen,202032,164000,55068000
5670,2019-06-08,kitchen,202035,154000,61092000
5671,2019-06-08,stuff,201469,98000,20424000
5672,2019-06-08,stuff,201472,52000,31431000
5673,2019-06-08,stuff,201477,58000,34640000
5674,2019-06-08,stuff,202287,39800,57550000
5675,2019-06-08,stuff,202290,39800,50142000
5676,2019-06-08,underwear,200215,99900,206326000
5677,2019-06-08,underwear,200660,59900,92276000
5678,2019-06-08,underwear,200909,39900,84743000
5679,2019-06-08,underwear,201857,139000,165009000
5680,2019-06-09,beauty,200202,39800,134123000
5681,2019-06-09,cloth,200342,79900,110742000
5682,2019-06-09,cloth,200353,69900,72012000
5683,2019-06-09,cloth,200839,59900,82405000
5684,2019-06-09,cloth,200852,59900,30858000
5685,2019-06-09,cloth,201200,59000,11168000
5686,2019-06-09,cloth,201202,69000,46543000
5687,2019-06-09,cloth,201204,59000,4217000
5688,2019-06-09,cloth,201206,69000,34052000
5689,2019-06-09,cloth,201321,49900,126428000
5690,2019-06-09,cloth,201940,79900,38743000
5691,2019-06-09,cloth,202386,69900,149264000
5692,2019-06-09,daily_supplies,201436,44800,30929000
5693,2019-06-09,food,200014,55900,194441000
5694,2019-06-09,food,202510,59900,46098000
5695,2019-06-09,furniture,201534,1149000,4296000
5696,2019-06-09,furniture,201535,1449000,18842000
5697,2019-06-09,furniture,201551,1034100,5831000
5698,2019-06-09,furniture,201552,1304100,16962000
5699,2019-06-09,home_appliance,200434,1430000,19349000
5700,2019-06-09,home_appliance,200443,1930000,43423000
5701,2019-06-09,home_appliance,200452,2790000,25116000
5702,2019-06-09,home_appliance,200456,3090000,41666000
5703,2019-06-09,home_appliance,200465,489000,78600000
5704,2019-06-09,home_appliance,200488,1549000,86725000
5705,2019-06-09,home_appliance,200501,1300000,14607000
5706,2019-06-09,home_appliance,200510,1700000,68506000
5707,2019-06-09,home_appliance,200519,2500000,5642000
5708,2019-06-09,home_appliance,200524,2800000,37786000
5709,2019-06-09,home_appliance,200533,439000,85153000
5710,2019-06-09,home_appliance,200555,1409000,134993000
5711,2019-06-09,kitchen,202250,179000,124310000
5712,2019-06-09,kitchen,202255,171000,90582000
5713,2019-06-09,underwear,200215,99900,139689000
5714,2019-06-09,underwear,200220,89900,112851000
5715,2019-06-09,underwear,200658,69900,113825000
5716,2019-06-09,underwear,200990,139000,183000000
5717,2019-06-09,underwear,201009,39900,171617000
5718,2019-06-09,underwear,201891,89000,155162000
5719,2019-06-10,bedding,200372,69900,50475000
5720,2019-06-10,bedding,200373,59900,48023000
5721,2019-06-10,bedding,200374,49900,31937000
5722,2019-06-10,cloth,201064,49900,45446000
5723,2019-06-10,cloth,202389,59900,65218000
5724,2019-06-10,daily_supplies,201436,44800,93925000
5725,2019-06-10,food,201575,40900,175241000
5726,2019-06-10,food,201964,49900,89974000
5727,2019-06-10,health,201608,77000,74755000
5728,2019-06-10,home_appliance,200465,489000,84517000
5729,2019-06-10,home_appliance,200471,2299000,72432000
5730,2019-06-10,home_appliance,200474,1989000,4851000
5731,2019-06-10,home_appliance,200533,439000,105497000
5732,2019-06-10,home_appliance,200539,2209000,10768000
5733,2019-06-10,home_appliance,200542,1899000,13872000
5734,2019-06-10,kitchen,200237,60900,85316000
5735,2019-06-10,kitchen,201376,178000,29330000
5736,2019-06-10,kitchen,201377,158000,10628000
5737,2019-06-10,kitchen,201378,168000,68561000
5738,2019-06-10,kitchen,201379,148000,35671000
5739,2019-06-10,kitchen,201452,49800,92211000
5740,2019-06-10,stuff,201255,29800,6612000
5741,2019-06-10,stuff,201256,29800,14085000
5742,2019-06-10,stuff,201962,39900,66439000
5743,2019-06-10,stuff,202287,39800,41941000
5744,2019-06-10,stuff,202290,39800,39456000
5745,2019-06-10,underwear,200220,89900,88842000
5746,2019-06-10,underwear,200660,59900,71695000
5747,2019-06-10,underwear,200990,139000,109119000
5748,2019-06-10,underwear,201857,139000,112222000
5749,2019-06-10,underwear,201915,69000,98866000
5750,2019-06-10,underwear,201918,69000,26751000
5751,2019-06-10,underwear,201935,89900,70383000
5752,2019-06-11,beauty,200202,39800,74399000
5753,2019-06-11,bedding,200675,129000,11059000
5754,2019-06-11,bedding,200676,149000,18903000
5755,2019-06-11,bedding,200677,169000,16181000
5756,2019-06-11,cloth,201321,49900,31530000
5757,2019-06-11,cloth,202412,29000,102342000
5758,2019-06-11,daily_supplies,200870,129000,34030000
5759,2019-06-11,food,200014,55900,142539000
5760,2019-06-11,food,201479,49900,144169000
5761,2019-06-11,furniture,200210,3150000,24094000
5762,2019-06-11,furniture,200211,2835000,12994000
5763,2019-06-11,furniture,200686,749000,10287000
5764,2019-06-11,furniture,200690,949000,53354000
5765,2019-06-11,furniture,200694,1249000,17004000
5766,2019-06-11,furniture,200703,699000,6903000
5767,2019-06-11,furniture,200707,899000,41858000
5768,2019-06-11,furniture,200711,1199000,11692000
5769,2019-06-11,furniture,201505,549000,12237000
5770,2019-06-11,furniture,201506,599000,16269000
5771,2019-06-11,furniture,201507,649000,17567000
5772,2019-06-11,furniture,201511,499000,37984000
5773,2019-06-11,furniture,201512,549000,25674000
5774,2019-06-11,furniture,201513,599000,29413000
5775,2019-06-11,health,200139,59000,147343000
5776,2019-06-11,home_appliance,200465,489000,63542000
5777,2019-06-11,home_appliance,200533,439000,67596000
